id;name;host_id;host_name;distrito;barrio;room_type;price;minimum_nights;availability_365;superficie_km2;densidad_por_km2
33849486;Rental unit in Madrid · 1 bedroom · 1 bed · 3 shared baths;33249197;Vicent;Chamberí;Arapiles;Private room;200;1000;90;57;4243509
34198850;Rental unit in Madrid · ?4.58 · 1 bedroom · 1 bed · 1 bath;231647798;Akora;Centro;Justicia;Entire home/apt;105;1;350;75;2186667
33854778;Rental unit in Madrid · ?4.41 · 1 bedroom · 1 bed · 1.5 shared baths;105309125;Ruben;Centro;Universidad;Private room;114;1;90;93;3305161
33856155;Loft in Madrid · ?4.79 · 2 bedrooms · 3 beds · 1 bath;249520145;Helen & Fernando;Centro;Cortes;Entire home/apt;114;3;140;59;1785085
33866673;Rental unit in Madrid · ?4.70 · 2 bedrooms · 2 beds · 1 bath;7218465;Jesus Y Amaia;Centro;Embajadores;Entire home/apt;89;3;42;103;4334563
34223267;Rental unit in Madrid · ?4.93 · 1 bedroom · 2 beds · 1 bath;258372906;Casa Alfonso Madrid;Centro;Universidad;Entire home/apt;175;4;218;93;3305161
34268737;Rental unit in Madrid · ?4.94 · 1 bedroom · 1 bed · 1.5 baths;42380961;Ana;Centro;Cortes;Entire home/apt;144;4;177;59;1785085
33871162;Rental unit in Madrid · ?4.78 · 1 bedroom · 2 beds · 1 bath;255765147;José Antonio;Centro;Embajadores;Entire home/apt;57;8;26;103;4334563
33873338;Rental unit in Madrid · ?4.93 · 1 bedroom · 2 beds · 1.5 baths;44245412;Antonia;Salamanca;Lista;Entire home/apt;65;32;183;54;3843519
34285181;Rental unit in Madrid · ?4.97 · 1 bedroom · 2 beds · 1 bath;165467697;Wave Autumn Vine;Centro;Universidad;Entire home/apt;99;2;149;93;3305161
33874838;Rental unit in Madrid · ?4.77 · 1 bedroom · 1 bed · 1.5 baths;7105807;Javier;Usera;Almendrales;Entire home/apt;59;4;75;75;2748000
34285874;Rental unit in Madrid · ?4.66 · 2 bedrooms · 5 beds · 2 baths;228234413;Dolores;Carabanchel;Buenavista;Entire home/apt;71;20;194;560;808036
34294163;Rental unit in Madrid · Studio · 1 bed · 1 shared bath;67353;Alexandre;Centro;Universidad;Private room;100;1;84;93;3305161
33875225;Rental unit in Madrid · ?4.86 · 1 bedroom · 2 beds · 1 shared bath;27859612;Azucena;Latina;Puerta del Angel;Private room;35;1;196;138;2974855
33893251;Rental unit in Madrid · ?4.56 · 1 bedroom · 1 bed · 1 bath;28038703;Luxury Rentals Madrid;Centro;Palacio;Entire home/apt;123;3;34;146;1532329
34324312;Home in Madrid · ?4.67 · 1 bedroom · 1 bed · 2 shared baths;259134821;Olga;Ciudad Lineal;Costillares;Private room;35;2;317;144;1523056
33906842;Home in Madrid · ?4.59 · 1 bedroom · 1 bed · 1.5 baths;144132150;Home;Retiro;Ibiza;Entire home/apt;130;4;174;50;4269800
34325521;Home in Madrid · ?4.61 · 1 bedroom · 1 bed · 1.5 shared baths;259143931;Carmen;Hortaleza;Canillas;Private room;25;2;1;256;1582031
33908056;Rental unit in Madrid · 1 bedroom · 1 bed · 1 private bath;256054099;Pablo;Centro;Palacio;Private room;100;1;0;146;1532329
34326895;Home in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 shared bath;259134821;Olga;Ciudad Lineal;Costillares;Private room;30;30;318;144;1523056
34334961;Rental unit in Madrid · 1 bedroom · 1 bed · 1 private bath;259212836;María Del Mar;Carabanchel;Puerta Bonita;Private room;51;12;0;160;2063250
34339600;Rental unit in Madrid · ?4.97 · 1 bedroom · 1 bed · 2 baths;259252507;Patricia;Carabanchel;Buenavista;Private room;41;2;328;560;808036
34346734;Rental unit in Madrid · ?4.57 · 1 bedroom · 1 bed · 1 shared bath;229022110;Cecilia;Centro;Embajadores;Private room;34;2;0;103;4334563
33950483;Rental unit in Madrid · ?4.57 · 1 bedroom · 2 beds · 1 bath;231774867;Promociones Saturdi S.L.;Centro;Cortes;Entire home/apt;150;3;148;59;1785085
33951615;Rental unit in Madrid · ?4.70 · 1 bedroom · 1 bed · 1 bath;231774867;Promociones Saturdi S.L.;Centro;Cortes;Entire home/apt;119;3;140;59;1785085
34352115;Rental unit in Madrid · ?4.89 · 1 bedroom · 2 beds · 1 bath;259352992;Pilar;Hortaleza;Pinar del Rey;Entire home/apt;95;1;85;264;1968295
33954104;Rental unit in Madrid · 1 bedroom · 1 bed · 1 private bath;10152770;Chanja;Centro;Embajadores;Private room;64;120;0;103;4334563
34353268;Rental unit in Madrid · ?4.96 · 1 bedroom · 2 beds · 1 bath;259352992;Pilar;Hortaleza;Pinar del Rey;Entire home/apt;74;2;78;264;1968295
33962295;Rental unit in Madrid · ?4.76 · Studio · 1 bed · 1 bath;92184438;Tato;Salamanca;Guindalera;Entire home/apt;52;1;0;158;2574051
33969451;Rental unit in Madrid · ?4.89 · 1 bedroom · 1 bed · 1 bath;6365055;Ana & Ricardo;Centro;Sol;Entire home/apt;97;4;52;45;1630444
34376725;Chalet in Madrid · ?4.31 · 3 bedrooms · 4 beds · 2 baths;259536848;Genoveva;Chamartín;Hispanoamérica;Entire home/apt;192;1;0;171;1826667
34377097;Rental unit in Madrid · 1 bedroom · 1 bed · 1 shared bath;32251998;Ana;Ciudad Lineal;Ventas;Private room;329;1;180;322;1470093
34377763;Condo in Madrid · ?4.47 · 2 bedrooms · 2 beds · 1 bath;42819340;Blanca;Puente de Vallecas;Numancia;Entire home/apt;78;6;78;182;2521978
33988704;Rental unit in Madrid · ?4.33 · Studio · 2 beds · 1 shared bath;901218;Myrko;Centro;Palacio;Private room;115;1;365;146;1532329
33992175;Rental unit in Madrid · ?4.80 · 1 bedroom · 2 beds · 1 bath;256659224;Casa Sisters;Centro;Embajadores;Entire home/apt;136;1;285;103;4334563
34377899;Rental unit in Madrid · ?5.0 · 2 bedrooms · 2 beds · 1.5 baths;16311571;Isidro;Centro;Embajadores;Private room;50;5;164;103;4334563
34378324;Rental unit in Madrid · ?5.0 · 3 bedrooms · 4 beds · 1 bath;41448658;Hugo;Usera;Almendrales;Entire home/apt;104;3;37;75;2748000
34016925;Rental unit in Madrid · ?4.35 · 1 bedroom · 1 bed · 1.5 baths;723539;Eloisa;Centro;Embajadores;Entire home/apt;89;3;338;103;4334563
34019259;Rental unit in Madrid · Studio · 3 beds · 1 shared bath;132093597;Richard;Villaverde;Los Rosales;Private room;35;30;0;151;2416358
34390261;Serviced apartment in Madrid · 8 bedrooms · 1 bed · 5 shared baths;75150135;Estuhome;Chamberí;Arapiles;Private room;52;3;44;57;4243509
34029782;Rental unit in Madrid · ?4.51 · 1 bedroom · 1 bed · 1 shared bath;12381498;Cristina;Centro;Embajadores;Private room;39;2;0;103;4334563
34390286;Serviced apartment in Madrid · ?4.67 · 7 bedrooms · 1 bed · 4 shared baths;75150135;Estuhome;Chamberí;Arapiles;Private room;45;15;195;57;4243509
34391423;Rental unit in Madrid · ?4.93 · 1 bedroom · 1 bed · 1 private bath;17292622;Beatriz;Chamartín;Prosperidad;Private room;135;4;350;101;3574059
34394043;Rental unit in Madrid · 1 bedroom · 1 bed · 1 private bath;259470035;Rocio Aída;Latina;Aluche;Private room;47;10;0;286;2283986
25312533;Rental unit in Madrid · ?4.59 · Studio · 1 bed · 1 bath;188514145;Sara Y María;Centro;Justicia;Entire home/apt;78;2;0;75;2186667
25313243;Condo in Madrid · ?4.77 · 1 bedroom · 1 bed · 1 bath;130224995;Victor Y Marina;Arganzuela;Legazpi;Entire home/apt;120;3;0;137;1382628
25110866;Condo in Madrid · 1 bedroom · 1 bed · 1 bath;15918921;Miguel;Centro;Cortes;Entire home/apt;60;180;193;59;1785085
25321282;Rental unit in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 bath;24913155;Bernardo;Centro;Embajadores;Entire home/apt;62;289;30;103;4334563
25555881;Rental unit in Madrid · ?4.85 · 3 bedrooms · 3 beds · 2.5 baths;46610411;Fran;Villa de Vallecas;Casco Histórico de Vallecas;Entire home/apt;214;1;18;4945;162273
25321306;Rental unit in Madrid · 1 bedroom · 1 bed · 1.5 shared baths;33049469;Zairy;Latina;Lucero;Private room;38;1;166;170;2075647
25323136;Rental unit in Madrid · ?4.66 · 2 bedrooms · 3 beds · 1 bath;8244614;Mad About You;Centro;Sol;Entire home/apt;143;30;0;45;1630444
25571350;Rental unit in Madrid · ?4.34 · 1 bedroom · 2 beds · 1 private bath;183684887;Six Rooms;Centro;Embajadores;Private room;117;1;320;103;4334563
25323846;Rental unit in Madrid · ?4.68 · 1 bedroom · 1 bed · 1 shared bath;191195413;Ysabel;Puente de Vallecas;Numancia;Private room;20;5;197;182;2521978
25572293;Rental unit in Madrid · ?4.60 · 3 bedrooms · 4 beds · 2 baths;107335103;Amazinn Places;Centro;Universidad;Entire home/apt;260;1;0;93;3305161
25336303;Serviced apartment in Madrid · ?4.64 · 1 bedroom · 1 bed · 1 bath;96795800;Madrid Rental Flats;Chamberí;Almagro;Entire home/apt;70;10;7;96;2051771
25573281;Rental unit in Madrid · ?4.97 · 1 bedroom · 2 beds · 1.5 baths;192831841;Javier;Centro;Universidad;Entire home/apt;168;4;44;93;3305161
25360742;Rental unit in Madrid · ?4.86 · 1 bedroom · 1 bed · 1 shared bath;2587197;Patrick;Centro;Justicia;Private room;55;1;0;75;2186667
25580931;Home in Madrid · 1 bedroom · 1 bed · 1 shared bath;49255116;Javier;Centro;Palacio;Private room;68;4;362;146;1532329
25361181;Rental unit in Madrid · ?4.85 · 1 bedroom · 1 bed · 1 bath;191505096;Elena;Centro;Universidad;Entire home/apt;89;1;0;93;3305161
25606815;Place to stay in Madrid · ?4.89 · 1 bedroom · 3 beds · 1 bath;23141913;José Maria;Retiro;Jerónimos;Entire home/apt;81;3;0;189;373069
25368955;Rental unit in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 bath;191520518;Gustavo;Centro;Universidad;Entire home/apt;169;2;276;93;3305161
25370542;Rental unit in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 bath;191520518;Gustavo;Centro;Universidad;Entire home/apt;210;2;346;93;3305161
25373725;Rental unit in Madrid · ?5.0 · 1 bedroom · 2 beds · 1 bath;191520518;Gustavo;Centro;Sol;Entire home/apt;199;2;313;45;1630444
25385023;Condo in Madrid · ?4.71 · 2 bedrooms · 4 beds · 2 baths;14032635;Carlos;Carabanchel;Opañel;Entire home/apt;219;1;365;114;2811053
25616258;Resort in Madrid · 1 bedroom · 1 bed · 0 shared baths;42303586;Mateo;Centro;Justicia;Shared room;250;3;0;75;2186667
25661942;Rental unit in Madrid · ?4.82 · 1 bedroom · 2 beds · 1 bath;193226511;Pedro;Retiro;Pacífico;Entire home/apt;54;30;19;76;4427105
25398055;Rental unit in Madrid · ?4.60 · Studio · 2 beds · 1 bath;149257574;Apartamentos Torr;Chamartín;Prosperidad;Entire home/apt;85;1;18;101;3574059
25402090;Rental unit in Madrid · ?5.0 · 2 bedrooms · 2 beds · 1 bath;142825937;Angel;Ciudad Lineal;Pueblo Nuevo;Entire home/apt;179;2;0;234;2583889
25680915;Rental unit in Madrid · ?4.90 · 1 bedroom · 1 bed · 1.5 baths;136911717;Angelina Scarlett;Centro;Embajadores;Entire home/apt;65;3;54;103;4334563
25718701;Rental unit in Madrid · ?4.77 · 1 bedroom · 1 bed · 1 bath;28786243;Emilio;Centro;Sol;Entire home/apt;137;1;331;45;1630444
25737454;Rental unit in Madrid · ?4.91 · 1 bedroom · 1 bed · 1 bath;9757922;Maria;Centro;Justicia;Entire home/apt;101;1;0;75;2186667
25778223;Rental unit in Madrid · ?4.50 · 2 bedrooms · 3 beds · 1 bath;3966594;Charlotte;Centro;Embajadores;Entire home/apt;220;2;89;103;4334563
25411643;Rental unit in Madrid · ?4.25 · 2 bedrooms · 2 beds · 1 bath;43063704;Tom;Centro;Palacio;Entire home/apt;99;3;0;146;1532329
25791819;Rental unit in Madrid · ?4.97 · 1 bedroom · 2 beds · 1 private bath;45062391;Lola;Arganzuela;Legazpi;Private room;49;1;202;137;1382628
25437138;Loft in Madrid · ?4.81 · 2 bedrooms · 6 beds · 2 baths;9745294;David;Arganzuela;Palos de Moguer;Entire home/apt;180;1;0;65;3937231
25797831;Rental unit in Madrid · ?4.58 · Studio · 2 beds · 1 bath;45107104;Alfonso;Centro;Justicia;Entire home/apt;78;2;10;75;2186667
25809329;Rental unit in Madrid · ?4.78 · 1 bedroom · 2 beds · 1 bath;45621438;Miguel;Centro;Universidad;Entire home/apt;166;2;273;93;3305161
25823763;Rental unit in Madrid · ?4.63 · 2 bedrooms · 3 beds · 2 baths;194044504;Luna;Centro;Embajadores;Entire home/apt;135;5;15;103;4334563
25825736;Villa in Madrid · ?5.0 · 1 bedroom · 1 bed · 1.5 baths;221394557;Gema;Hortaleza;Piovera;Private room;329;1;180;314;460191
25842258;Rental unit in Madrid · ?4.75 · 1 bedroom · 2 beds · 1 bath;8515277;Jesús;Centro;Embajadores;Entire home/apt;124;3;204;103;4334563
25850003;Rental unit in Madrid · ?4.82 · 2 bedrooms · 2 beds · 1 bath;157287119;Gemma;Retiro;Pacífico;Entire home/apt;103;2;196;76;4427105
25448737;Rental unit in Madrid · ?4.85 · 4 bedrooms · 6 beds · 5 baths;192061683;Dalia;Centro;Embajadores;Entire home/apt;507;2;217;103;4334563
25851859;Rental unit in Madrid · ?4.67 · 1 bedroom · 1 bed · 1 bath;40877988;Raul;Centro;Universidad;Entire home/apt;83;2;0;93;3305161
25453414;Rental unit in Madrid · ?4.91 · Studio · 2 beds · 1 bath;165467697;Wave Autumn Vine;Centro;Universidad;Entire home/apt;138;2;130;93;3305161
25463501;Rental unit in Madrid · ?4.92 · 1 bedroom · 1 bed · 1 shared bath;192206093;Maria;Centro;Universidad;Private room;65;3;52;93;3305161
25853542;Rental unit in Madrid · ?4.55 · 1 bedroom · 1 bed · 1 bath;194246209;Ramon;Centro;Cortes;Entire home/apt;70;2;0;59;1785085
25465197;Rental unit in Madrid · ?4.86 · 2 bedrooms · 3 beds · 1 bath;191410379;Francisco Javier;Chamberí;Trafalgar;Entire home/apt;107;3;0;62;3956129
25498932;Rental unit in Madrid · 2 bedrooms · 3 beds · 1 bath;6282893;Patricia;Retiro;Jerónimos;Entire home/apt;246;1;335;189;373069
25509182;Condo in Madrid · ?4.84 · 2 bedrooms · 4 beds · 2 baths;119331571;Antonio;Chamartín;Nueva España;Entire home/apt;166;3;296;178;1353933
25538235;Rental unit in Madrid · ?4.49 · 2 bedrooms · 2 beds · 1 bath;3233170;Antonio;Centro;Palacio;Entire home/apt;81;4;0;146;1532329
26162509;Condo in Madrid · ?4.98 · 2 bedrooms · 2 beds · 2 baths;6966036;Javier;Centro;Palacio;Entire home/apt;140;15;363;146;1532329
25877563;Condo in Madrid · ?4.88 · 1 bedroom · 1 bed · 1 private bath;79264503;Edwin;Hortaleza;Valdefuentes;Private room;44;1;64;1519;340053
25887117;Rental unit in Madrid · ?4.66 · 1 bedroom · 1 bed · 1 bath;72876550;Gustavo;Centro;Embajadores;Entire home/apt;87;2;0;103;4334563
25898760;Condo in Madrid · ?4.33 · 2 bedrooms · 5 beds · 2 baths;14032635;Carlos;Carabanchel;Comillas;Entire home/apt;234;1;281;67;3300000
25899910;Rental unit in Madrid · ?5.0 · 1 bedroom · 2 beds · 1 bath;14032635;Carlos;Carabanchel;Opañel;Entire home/apt;203;1;0;114;2811053
26184634;Rental unit in Madrid · ?4.91 · 2 bedrooms · 2 beds · 1 shared bath;67618586;Sergio;Carabanchel;Vista Alegre;Private room;33;1;165;163;2721227
26188727;Rental unit in Madrid · ?5.0 · 2 bedrooms · 3 beds · 2.5 baths;9228673;Home At Homes;Centro;Justicia;Entire home/apt;294;3;293;75;2186667
25900726;Condo in Madrid · ?4.83 · 3 bedrooms · 6 beds · 2 baths;194639865;Manuela;Carabanchel;Buenavista;Entire home/apt;72;4;0;560;808036
25901250;Rental unit in Madrid · ?4.59 · 1 bedroom · 1 bed · 1 shared bath;1714541;Ignacio;Retiro;Pacífico;Private room;34;1;263;76;4427105
26224658;Loft in Madrid · ?4.61 · 1 bedroom · 1 bed · 1 bath;107141654;Leeways;Centro;Justicia;Entire home/apt;89;3;1;75;2186667
26230020;Rental unit in Madrid · ?4.96 · 3 bedrooms · 5 beds · 3.5 baths;9187967;Mateo;Salamanca;Recoletos;Entire home/apt;529;2;0;87;1782874
25915998;Rental unit in Madrid · ?4.54 · 1 bedroom · 1 bed · 1 shared bath;164659007;Eva ( Koko);Centro;Palacio;Private room;40;2;103;146;1532329
25917631;Rental unit in Madrid · ?4.33 · Studio · 1 bed · 0 shared baths;167893950;Fabricio;Centro;Palacio;Private room;29;365;0;146;1532329
26241209;Rental unit in Madrid · ?4.76 · 1 bedroom · 2 beds · 1 bath;79227722;Silvia;Centro;Embajadores;Entire home/apt;63;1;183;103;4334563
26273307;Rental unit in Madrid · ?4.79 · 1 bedroom · 2 beds · 1 bath;24981625;Celia;Centro;Embajadores;Entire home/apt;83;1;0;103;4334563
25939096;Rental unit in Madrid · ?4.79 · 2 bedrooms · 3 beds · 1 bath;166169713;Noam;Centro;Embajadores;Entire home/apt;154;2;267;103;4334563
26279555;Rental unit in Madrid · ?5.0 · 2 bedrooms · 3 beds · 2 baths;26847266;Seo;Centro;Universidad;Entire home/apt;216;4;227;93;3305161
25939631;Rental unit in Madrid · ?4.74 · 1 bedroom · 1 bed · 1 bath;194965814;María Victoria;Retiro;Pacífico;Entire home/apt;28;1;267;76;4427105
25945766;Rental unit in Madrid · ?4.86 · 1 bedroom · 1 bed · 1 bath;121724634;Daniela;Retiro;Niño Jesús;Entire home/apt;149;8;59;64;2370625
26285762;Rental unit in Madrid · ?4.95 · 2 bedrooms · 2 beds · 2 baths;117004961;Cristina;Chamartín;Hispanoamérica;Entire home/apt;190;3;340;171;1826667
25955551;Rental unit in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 shared bath;106801;Carmen;Centro;Palacio;Private room;40;6;166;146;1532329
15483686;Rental unit in madrid · ?4.50 · 1 bedroom · 1 bed · 1.5 baths;69094098;Carlos;Carabanchel;Buenavista;Entire home/apt;125;3;0;560;808036
15484780;Rental unit in Madrid · ?4.77 · 1 bedroom · 1 bed · 1 shared bath;90673639;Adrian;Centro;Palacio;Private room;70;1;365;146;1532329
15487784;Rental unit in Madrid · ?4.74 · 3 bedrooms · 4 beds · 2 baths;15456024;Nahuel Rodrigo;Centro;Embajadores;Entire home/apt;108;10;162;103;4334563
15154657;Loft in Madrid · ?3.83 · 1 bedroom · 1 bed · 1 bath;6673480;Yolvania;Chamartín;Nueva España;Entire home/apt;59;28;86;178;1353933
15491094;Rental unit in Madrid · ?4.68 · 2 bedrooms · 4 beds · 1 bath;34771708;Santiago;Villaverde;San Cristobal;Entire home/apt;86;20;117;109;1393945
15494420;Serviced apartment in Madrid · 2 bedrooms · 3 beds · 2 baths;96795800;Madrid Rental Flats;Chamberí;Almagro;Entire home/apt;202;5;9;96;2051771
15498951;Rental unit in Madrid · ?4.81 · 1 bedroom · 1 bed · 1 shared bath;31622;Celina;Chamberí;Gaztambide;Private room;37;4;0;49;4573265
15503557;Rental unit in Madrid · ?4.79 · 4 bedrooms · 3 beds · 1.5 baths;801026;David;Retiro;Ibiza;Entire home/apt;129;3;0;50;4269800
15159063;Rental unit in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 bath;96175251;Karin;Salamanca;Lista;Private room;45;6;341;54;3843519
15510022;Rental unit in Madrid · ?4.82 · 1 bedroom · 1 bed · 1 shared bath;12359504;Claudia;Centro;Universidad;Private room;25;3;0;93;3305161
15510494;Rental unit in Madrid · ?4.93 · 2 bedrooms · 2 beds · 1 bath;378073;Alvaro;Arganzuela;Palos de Moguer;Entire home/apt;139;4;249;65;3937231
15510597;Rental unit in Madrid · ?4.92 · 2 bedrooms · 3 beds · 1 bath;90647789;Victor & Yoli;Centro;Cortes;Entire home/apt;170;3;0;59;1785085
15514855;Loft in Madrid · ?4.54 · Studio · 1 bed · 1 bath;44904502;Silvia Dolores;Centro;Universidad;Entire home/apt;60;2;214;93;3305161
15518354;Loft in Madrid · ?4.54 · 1 bedroom · 1 bed · 1 bath;33829524;Jose Antonio;Chamartín;El Viso;Entire home/apt;110;7;30;172;991163
15540959;Rental unit in Madrid · ?4.94 · 2 bedrooms · 2 beds · 2 baths;20331608;David;Centro;Universidad;Entire home/apt;173;1;0;93;3305161
15541284;Rental unit in Madrid · ?4.82 · 1 bedroom · 2 beds · 1 bath;99991901;Arizonica Espacios Para Vivir;Centro;Universidad;Entire home/apt;151;1;259;93;3305161
15543238;Rental unit in Madrid · ?4.76 · 1 bedroom · 1 bed · 1 bath;28786243;Emilio;Centro;Sol;Entire home/apt;136;1;0;45;1630444
15545376;Rental unit in Madrid · ?4.92 · 2 bedrooms · 3 beds · 1 bath;100030664;Olga;Ciudad Lineal;Concepción;Entire home/apt;96;2;0;90;2282889
15558149;Rental unit in Madrid · ?4.86 · 2 bedrooms · 3 beds · 1.5 baths;9696587;Gisela;Centro;Sol;Entire home/apt;110;30;0;45;1630444
15173717;Rental unit in Madrid · ?4.88 · 1 bedroom · 1 bed · 0 baths;2864064;Vanessa, Julia, Rebecca Y Miriam;Centro;Embajadores;Entire home/apt;92;1;4;103;4334563
15562768;Rental unit in Madrid · ?4.71 · 1 bedroom · 2 beds · 1 bath;1202660;Miguel Y Sergio;Centro;Cortes;Entire home/apt;75;1;0;59;1785085
15566594;Rental unit in Madrid · ?4.67 · 1 bedroom · 1 bed · 1 bath;67924537;Rubén;Centro;Embajadores;Entire home/apt;71;2;0;103;4334563
15574744;Rental unit in Madrid · ?4.23 · 2 bedrooms · 4 beds · 2 baths;99018982;Juan Y Bea;Salamanca;Goya;Entire home/apt;147;1;332;77;3801688
15577318;Rental unit in Madrid · ?4.69 · 1 bedroom · 2 beds · 1 bath;99018982;Juan Y Bea;Centro;Universidad;Entire home/apt;135;1;36;93;3305161
15577787;Rental unit in Madrid · ?4.72 · 1 bedroom · 2 beds · 1 bath;15194266;Diego;Centro;Universidad;Entire home/apt;84;2;115;93;3305161
15609190;Rental unit in Madrid · ?4.90 · 1 bedroom · 2 beds · 1.5 shared baths;100634083;Marina;Salamanca;Castellana;Private room;40;1;261;77;2209091
15203351;Rental unit in Madrid · ?4.83 · 1 bedroom · 2 beds · 1 bath;12917441;Nikohl;Centro;Embajadores;Entire home/apt;95;5;5;103;4334563
15651554;Rental unit in Madrid · ?4.34 · 1 bedroom · 1 bed · 1 bath;94085556;Ana;Centro;Universidad;Entire home/apt;49;3;0;93;3305161
15652156;Rental unit in Madrid · ?4.97 · 2 bedrooms · 2 beds · 2 baths;88114027;Michel;Centro;Sol;Entire home/apt;144;1;0;45;1630444
15653689;Home in Madrid · ?4.65 · 2 bedrooms · 2 beds · 1 bath;100909442;María J.;Retiro;Pacífico;Entire home/apt;50;7;166;76;4427105
15656460;Rental unit in Madrid · ?4.91 · 2 bedrooms · 3 beds · 1 bath;48311054;Ruth;Centro;Sol;Entire home/apt;150;1;0;45;1630444
15645521;Rental unit in Madrid · ?4.78 · 2 bedrooms · 2 beds · 1 bath;100942694;David;Arganzuela;Palos de Moguer;Entire home/apt;800;2;365;65;3937231
15661778;Rental unit in Madrid · ?4.43 · 2 bedrooms · 2 beds · 1.5 baths;99655956;Andrea;Centro;Cortes;Entire home/apt;75;1;1;59;1785085
15649818;Rental unit in Madrid · ?4.79 · 1 bedroom · 1 bed · 1 bath;42566468;Anitarentsahouse;Chamartín;Prosperidad;Entire home/apt;100;10;74;101;3574059
15668601;Rental unit in Madrid · ?4.80 · 1 bedroom · 2 beds · 1 bath;56100854;Inmaculada;Centro;Universidad;Entire home/apt;90;1;0;93;3305161
15695955;Rental unit in Madrid · ?4.62 · 1 bedroom · 1 bed · 1 bath;77420214;Presidence Rentals;Centro;Justicia;Entire home/apt;180;1;0;75;2186667
16134982;Rental unit in Madrid · ?4.76 · 1 bedroom · 3 beds · 1 bath;8028369;RentaElite;Centro;Sol;Entire home/apt;129;1;0;45;1630444
15699545;Rental unit in Madrid · ?4.62 · 1 bedroom · 1 bed · 1 shared bath;101364436;Glo;Chamberí;Almagro;Private room;55;3;163;96;2051771
15699859;Rental unit in Madrid · ?4.68 · 5 bedrooms · 8 beds · 2.5 baths;66868893;Casa Mia;Centro;Embajadores;Entire home/apt;482;3;260;103;4334563
16144069;Rental unit in Madrid · ?4.37 · Studio · 1 bed · 1 bath;105344430;Jorge;Centro;Palacio;Entire home/apt;72;2;224;146;1532329
16144253;Rental unit in Madrid · ?4.40 · Studio · 1 bed · 1 bath;105344430;Jorge;Centro;Sol;Entire home/apt;64;3;249;45;1630444
16144315;Rental unit in Madrid · ?4.35 · Studio · 1 bed · 1 bath;105344430;Jorge;Centro;Sol;Entire home/apt;71;3;236;45;1630444
16144353;Rental unit in Madrid · ?4.27 · Studio · 2 beds · 1 bath;105344430;Jorge;Centro;Sol;Entire home/apt;78;2;0;45;1630444
15705280;Loft in Madrid · ?4.51 · Studio · 2 beds · 1 bath;12230900;Anabela’s Support Team;Centro;Universidad;Entire home/apt;79;3;119;93;3305161
15711809;Rental unit in Madrid · ?4.76 · 1 bedroom · 1 bed · 1 shared bath;101364436;Glo;Chamberí;Almagro;Private room;55;1;12;96;2051771
16146747;Rental unit in Madrid · ?4.74 · 1 bedroom · 1 bed · 1 bath;82169126;Javi;Carabanchel;San Isidro;Entire home/apt;73;20;90;190;1999789
15715749;Rental unit in Madrid · 1 bedroom · 1 bed · 1 bath;48778417;Rene;Chamartín;Nueva España;Private room;70;3;0;178;1353933
16146904;Rental unit in Madrid · ?4.76 · 1 bedroom · 1 bed · 1 bath;20426538;David;Centro;Embajadores;Entire home/apt;75;3;114;103;4334563
15717342;Rental unit in Madrid · ?4.67 · 2 bedrooms · 2 beds · 1 bath;40294587;Iván;Puente de Vallecas;Numancia;Entire home/apt;82;32;317;182;2521978
15719217;Rental unit in Madrid · ?4.93 · 1 bedroom · 1 bed · 1 bath;21807514;Fernando;Centro;Embajadores;Entire home/apt;81;28;359;103;4334563
16151975;Rental unit in Madrid · ?4.96 · 1 bedroom · 1 bed · 1 bath;105415029;Raquel;Centro;Palacio;Entire home/apt;146;6;2;146;1532329
16152185;Rental unit in Madrid · ?4.79 · 2 bedrooms · 2 beds · 1 bath;105412806;Florencia;Centro;Justicia;Entire home/apt;82;3;271;75;2186667
15719719;Rental unit in Madrid · ?4.75 · 1 bedroom · 1 bed · 1 bath;6856521;Mauricio;Centro;Palacio;Entire home/apt;132;5;136;146;1532329
16153065;Rental unit in Madrid · ?4.91 · 1 bedroom · 1 bed · 1.5 shared baths;9205789;Alfonso;Centro;Palacio;Private room;58;2;259;146;1532329
16154079;Rental unit in Madrid · ?4.79 · 2 bedrooms · 2 beds · 2 baths;34217435;Luis;Centro;Justicia;Entire home/apt;126;2;0;75;2186667
15728951;Rental unit in Madrid · ?4.81 · 1 bedroom · 2 beds · 1 bath;16666103;Sergio;Centro;Embajadores;Entire home/apt;94;3;154;103;4334563
15736028;Rental unit in Madrid · ?4.90 · 1 bedroom · 2 beds · 1 bath;5795235;Elise;Centro;Embajadores;Entire home/apt;60;3;1;103;4334563
16160117;Loft in Madrid · ?4.87 · 1 bedroom · 2 beds · 1 bath;7280945;Tobias;Centro;Cortes;Entire home/apt;128;4;0;59;1785085
16168583;Serviced apartment in Madrid · 1 bedroom · 2 beds · 1 bath;96795800;Madrid Rental Flats;Chamberí;Almagro;Entire home/apt;131;90;5;96;2051771
39907707;Rental unit in Madrid · ?5.0 · 2 bedrooms · 2 beds · 2.5 baths;136021861;Jose Ramon;Centro;Palacio;Entire home/apt;450;3;213;146;1532329
